name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
立正大学　大学院　地球環境科学研究科　修士・博士後期課程,埼玉県,熊谷市,野原,36.107422,139.362984,39316.417403085485,5439122933,False
立正大学　法制研究所,埼玉県,熊谷市,野原,36.107422,139.362984,39316.417403085485,5439122933,False
立正大学　社会福祉研究所,埼玉県,熊谷市,野原,36.107422,139.362984,39316.417403085485,5439122933,False
立正大学　環境科学研究所,埼玉県,熊谷市,野原,36.107422,139.362984,39316.417403085485,5439122933,False
医療法人さわらび会福祉村病院　長寿医学研究所,愛知県,豊橋市,若松町,34.700383,137.401956,39363.74710326906,5237034211,False
宇都宮短期大学,栃木県,宇都宮市,下荒針町,36.560938,139.828116,39477.844389332815,5439667613,False
宇都宮短期大学　音楽科,栃木県,宇都宮市,下荒針町,36.560938,139.828116,39477.844389332815,5439667613,False
高知県林業振興・環境部　環境研究センター,高知県,高知市,桟橋通六丁目,33.540263,133.556708,39488.43523387766,5033244443,False
今治明徳短期大学,愛媛県,今治市,山路,34.060208,132.969387,39526.771727492385,5132077721,False
今治明徳短期大学　ライフデザイン学科,愛媛県,今治市,山路,34.060208,132.969387,39526.771727492385,5132077721,False
今治明徳短期大学　幼児教育学科,愛媛県,今治市,山路,34.060208,132.969387,39526.771727492385,5132077721,False
新潟大学　農学部　附属フィールド科学教育研究センター　耕地生産部新通ステーション,新潟県,新潟市西区,新通,37.856425,138.960313,39532.40493695346,,False
山梨県立博物館,山梨県,笛吹市,御坂町成田,35.640171,138.648528,39535.62870853348,5338356144,False
一般社団法人日本建設機械施工協会　施工技術総合研究所,静岡県,富士市,大淵,35.204852,138.676305,39597.20425899854,,False
早稲田大学,埼玉県,本庄市,早稲田の杜一丁目,36.2178,139.176616,39763.43888109841,,False
早稲田大学　独立大学院　環境・エネルギー研究科,埼玉県,本庄市,早稲田の杜一丁目,36.2178,139.176616,39763.43888109841,,False
